is_bad,emp_length,home_ownership,annual_inc,verification_status,debt_to_income,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog,policy_code,state_income,balance_open_acc,income_balance,open_total,years_of_cr_line,purpose_cat_clean,Notes_na,Note_na,Note_length
0,10,MORTGAGE,55000,VERIFIED - income,7.59,0,0,9,0,9.659439517,32.6,24,1,PC2,11.11845964,7.462151117,3.510339546,0.375,23.43561644,individual major expenses,0, i would like to change finance time to 5 yr<br/>,77
0,9,RENT,48000,not verified,12.05,0,2,4,0,9.457825255,51.2,13,2,PC5,11.28040055,8.071452814,3.74795034,0.307692308,8.84109589,individual major expenses,0," I build custom motorcycles in my shop at home and need extra money to finish a project I have been working on. The Harley I am building will be put up for sale ($40,000-$45,000) as soon as it is completed to pay off the load and start another custom build.<br/> Borrower added on 04/10/11 > Working on motorcycles is a sideline business I have at home when we get slow at work. I am a union carpenter who installs windows in highrise buildings in Chicago and have worked for the same company for 11 years.<br/>",539
0,4,MORTGAGE,37500,VERIFIED - income,17.47,0,1,6,0,8.347590407,65.9,14,1,PC4,11.0719368,6.555593943,8.888362171,0.428571429,8.17260274,debt consolidation,0," I am a teacher, and had to pay tuition for some classes I needed to take in order to keep my job. Unfortunately that meant using my credit cards. My goal is to eliminate this debt in as little time as possible.<br/>",244
0,2,RENT,40000,VERIFIED - income,12.54,0,0,9,0,9.640302952,64,16,1,PC3,11.19711823,7.443013319,2.602303038,0.5625,8.005479452,debt consolidation,0," Thank you for your contributions, it is greatly appreciated.<br>",93
0,5,MORTGAGE,94000,VERIFIED - income,17.8,0,2,16,0,9.359277485,31.7,28,3,PC2,11.30927812,6.586602596,8.099956915,0.571428571,9.679452055,small business,0, I am a current Government Employee that needs to buy equipment for an existing private business.  Have been employedfor 5.5 years with current employer excellent credit history.  I have never defaulted on any debt.<br/>,248
1,5,MORTGAGE,52000,VERIFIED - income source,18.25,1,0,12,0,9.577411092,67.4,28,2,PC3,11.36866241,7.092435164,3.602604961,0.428571429,29.19753425,debt consolidation,0," With this loan I will be paying off high intrest credit cards, it would be very helpful to have 1 low payment instead of multiple high intrest payments that do not seem to be getting any lower.<br/>",227
0,2,MORTGAGE,120000,not verified,13.42,0,1,8,0,9.286745703,70.5,27,1,PC2,11.11845964,7.207211513,11.11831743,0.296296296,9.260273973,debt consolidation,1,NA,0
0,7,MORTGAGE,52000,not verified,8.98,0,1,5,0,8.682199026,78.6,19,3,PC4,11.06027441,7.072591521,8.81953867,0.263157895,14.84383562,debt consolidation,0," We're consolidating our last two credit cards. We have very good credit and steady employment.<br/>null Borrower added on 09/30/11 > When this is done I'll be completely out of any credit card debt.  I've been at my place of employment for over 7 years.  I'm excited about this last final stretch<br/> Borrower added on 09/30/11 > After this last loan, we will not have any other extended debts - only living expenses (a car/mortgage)<br/> Borrower added on 09/30/11 > The monthly home budget is in the black (which includes this loan payment) plus we do put away funds for emergencies such as car issues and home maintenance.<br/>",660
0,1,RENT,55000,VERIFIED - income,16.04,0,0,7,0,9.000729835,49,11,2,PC3,11.30927812,7.054696359,6.783423779,0.636363636,4.421917808,debt consolidation,0," The purpose of this loan is to consolidate my debt. I do make all my payments on time and have never had a deliquent account. I'm just trying to make my life easier and have one bill for all my debts. Currently I am paying up to $850 a month which includes 3 CC and 1 loan. This loan would definitely be ideal since I will just have to make one payment at $523 a month. The loan is set out for 60 months but I do plan on paying it off before my term is up. My interest rates of course are high on my credit cards varying from 20% to 29%. My monthly expenses consist of 650 for rent, 200 for utility bills, 300 for misc cell phone gas etc. My job is very stable. I work for a movie studio in the global security department. If there are any questions you may have, please ask. Thank you all in advance.<br/>",835
0,1,RENT,38832,VERIFIED - income source,16.41,0,1,5,0,8.700680735,69,14,3,PC4,10.8867451,7.091076336,6.465534466,0.357142857,11.9260274,debt consolidation,1,NA,0
0,3,RENT,70000,VERIFIED - income,18.99,0,1,14,0,9.840174946,68,37,3,PC1,11.48588309,7.201064347,3.728958023,0.378378378,8.257534247,debt consolidation,0, Consolidation of 3 credit cards and a school loan. Just want to make one payment instead of 4.<br/>,128
0,10,RENT,80000,VERIFIED - income,14.76,0,0,8,0,9.713416042,83.5,25,2,PC1,11.19711823,7.633914032,4.837636814,0.32,10.00821918,debt consolidation,0," I already have a loan taken out from Lending Club and would now like to further consolidate my debt using Lending Club, I get a much better deal over what I am currently paying to the big banks and I like the idea of making my payments to a group of individual investors rather than to a massive bank.<br/>",335
0,3,RENT,42996,VERIFIED - income source,16.83,3,1,4,0,0,0,13,2,PC2,11.30168578,0,0,0.307692308,13.0109589,individual major expenses,0," Half of this loan is for an engagement ring for my girlfriend and the balance will be for a few expenses to get me through the next couple months before deploying to Afghanistan, where I will be making more money tax free.<br/>I currently work for the Army as a civilian and I am an enlisted soldier.<br/>",334
0,6,RENT,95040,VERIFIED - income source,7.03,0,4,2,0,6.139884552,92.6,7,3,PC5,11.11845964,5.444579874,165.6670213,0.285714286,16.09589041,debt consolidation,1,NA,0
0,3,MORTGAGE,57408,VERIFIED - income,23.12,0,1,13,0,10.24856551,48.2,39,3,PC2,10.99765665,7.683580744,2.032789207,0.333333333,15.2630137,debt consolidation,1,NA,0
0,1,RENT,47004,VERIFIED - income source,9.32,0,1,7,0,8.157657015,42.5,20,3,PC4,11.19711823,6.211460292,13.47205503,0.35,12.00821918,individual major expenses,0,After graduating from college I moved to NYC and built up some debt getting my feet on the ground. I am in need of a loan to help consolidate my interest rates. When I signed up for a card originally I had very limited credit and my interest rates were through the roof! It had to be done and now I am trying to clean it all up. Thanks for your time!,350
0,1,MORTGAGE,65000,VERIFIED - income source,6.76,0,0,11,0,9.334414687,92,32,2,PC3,11.34986521,6.936431079,5.74204947,0.34375,6.753424658,debt consolidation,0, I plan to use the funds to pay off credit cards for debt consolidation only.  Im a great borrower as I never miss payments. My career is very stable.<br/>,183
0,2,RENT,48000,not verified,19.23,0,1,11,0,9.83675997,66.8,31,2,PC2,11.19309203,7.438811246,2.565747274,0.35483871,8.005479452,individual major expenses,0," Looking to payoff remaining balance on mortgage from sale of home.<br/> Borrower added on 03/03/10 > Here is some more information to potentially satisfy the questions ahead of time: <br/>- Original home was purchased in Oct 2005 for $130,000 and due to my company moving to Pittsburgh (Dec 2009) my family and I had to transfer for our jobs.  Unfortunately the market drop over 30% in the area we lived in and so we did not initially sell and had someone renting.  Recently we listed the house for sale and we are currently in contract.  Therefore the difference in what we owe on our mortgage and what we are getting for the house is the amount listed for this loan.<br/>- The amount we were paying for the mortgage with utilities and condo fees was close to $1400 per month and since this loan will only be $500, we will be able to pay this down fairly quickly.<br/>- My husband also works for Direct Energy as a Pricing Analyst and brings home $55,000 per year.<br/>",999
0,8,MORTGAGE,75500,VERIFIED - income,22.47,0,3,13,0,9.491375402,28.7,49,1,PC4,11.39460353,6.926350541,5.700694654,0.206349206,14.92876712,debt consolidation,0, i am consolidating debt used to for home improvements. I would rather make one payment than multiple ones.<br/>,140
0,10,MORTGAGE,84000,not verified,17.1,0,3,12,0,9.669156656,56.3,49,2,PC4,11.11845964,7.184186801,5.3093989,0.244897959,16.84657534,individual major expenses,0," Purchased a 35 year old house after hurricane Ike destroyed my previous home. Need some upgrades to lower utilities ( new window, insulation ) - spent most of insurance proceeeds on making house wheelchair accessible.<br/>",251
1,5,RENT,23400,VERIFIED - income source,4.97,0,2,3,0,8.355614996,75.9,12,3,PC2,11.19711823,7.256767607,5.501998589,0.25,2.002739726,debt consolidation,1,NA,0
0,2,MORTGAGE,106000,VERIFIED - income source,0.17,0,0,11,0,9.204724633,10.9,31,3,PC4,11.11845964,6.806728792,10.66076637,0.35483871,11.67945205,debt consolidation,0,Need personal loan to pay credit card debt.,43
0,10,RENT,75597.48,VERIFIED - income,24.78,0,1,21,0,11.04686485,94.2,34,2,PC5,11.30927812,8.691154502,0.605017007,0.617647059,18.93150685,individual major expenses,1,NA,0
0,10,MORTGAGE,80000,not verified,1.33,0,0,4,0,7.993282328,25.7,20,2,PC5,11.39142428,6.606650186,27.02702703,0.2,12.34520548,individual major expenses,1,NA,0
0,2,RENT,43625,VERIFIED - income,19.92,0,1,8,0,9.232590981,88.9,30,3,PC4,11.39142428,7.153051635,4.26692097,0.266666667,8.005479452,individual major expenses,1,NA,0
0,6,MORTGAGE,67807,not verified,9.43,0,0,5,0,7.01571242,8.6,20,2,PC3,11.11845964,5.405376439,60.92273136,0.25,15.0109589,individual major expenses,1,NA,0
0,1,RENT,60000,VERIFIED - income,21.7,0,0,9,0,9.1787465,74.5,22,2,PC1,11.19711823,6.981418708,6.193228737,0.409090909,6.005479452,individual major expenses,0, A loan to pay off credit card debt.<br/>,69
0,3,RENT,40000,VERIFIED - income source,3.54,0,0,5,0,8.61323038,21.1,22,3,PC5,11.36866241,7.003610765,7.268762493,0.227272727,12.84383562,debt consolidation,0, Pay off my daughter's student loan and credit card debt<br/>,89
0,1,RENT,18000,not verified,4.27,0,0,4,0,0,0,4,3,PC2,11.19711823,0,0,1,5.005479452,individual major expenses,0,"I currently live with my parents, study, and work part-time. The money will be used as additional funding to purchase a new computer .",134
1,4,MORTGAGE,69000,VERIFIED - income,17.7,0,3,9,0,8.379768516,41.5,11,2,PC1,11.06027441,6.182314449,15.83658481,0.818181818,1.589041096,individual major expenses,0," I plan to use the funds for home improvements, such as new carpet through out, new windows and a few bathroom updates. My monthly budget is car payment, mortgage, a few credit cards, insurance, utilities, food, etc.... $2262.00. I'm a good borrower because I make good money my job is stable, I pay my bills on time.<br/>null",354
1,4,MORTGAGE,30000,VERIFIED - income source,12.16,0,1,4,0,7.588323677,96.3,19,2,PC2,11.30927812,6.201522859,15.19756839,0.210526316,8.84109589,individual major expenses,1,NA,0
0,1,RENT,37400,VERIFIED - income source,3.72,0,0,3,0,5.620400866,21.2,8,3,PC3,11.04594127,4.518158809,136,0.375,4.002739726,individual major expenses,1,NA,0
0,3,RENT,36000,not verified,19.6,0,1,13,0,9.157677719,89,30,3,PC2,11.19309203,6.592622949,3.795066414,0.433333333,6.090410959,other,0," The loan is for a credit card consilidation. currently I have a total of little over 9,000 in credit card debt. My goal is to pay them off! I work full time as a manager and also have a part time job as an investigator. I pay ALL my bills on time each month and I do have some discrentary income. My goal is to pay them off, so that we can be in a postion to buy a house in 2012. Utlizing the lending club is much better to pay them off so that I will save on interest rate. currently my average interest rates are 23%. I just want to get these paid off, Not use them, so that my debt to income ratio is alot lower and within the means to obtained a home loan so we can get a house of our own! thank you so much everyone!<br/> Borrower added on 01/02/11 > The loan is for credit card debt consildation. currently I owe a little over 9,000 and am paying about $550 a month in credit card payments. my interest rate average is 23%. My goal is to pay them all off, NOT use them again. Save on my interest and monthly payments and put ourselves in a postion to buy a home in 2012. I work 2 jobs, 1 full time, 1 part time. I pay all my bills on time and we have discrenary income. My purpose is to pay them off and reduce our debt to income ratio so that we are in a position to buy a home! this appears to be the best way to handle it as we save on interest , time, and monthy payments. thank you so much, any questions just ask ; )<br/> Borrower added on 01/03/11 > Just wanting to say thank you to all the people who have invested so far in my loan. You guys and gals are great!<br/> Borrower added on 01/06/11 > everyone has been wonderful with there questions and helping me with this loan. THANK YOU<br/>",1734
1,7,MORTGAGE,60000,not verified,16.2,0,2,11,0,8.796943894,35.4,30,3,PC1,11.04594127,6.398897415,9.073037956,0.366666667,12.92876712,small business sub_cat,0," I am simply looking to consolidate all of my credit card debt, obtain a lower interest rate and pay the debt off sooner. <br>",154
1,2,MORTGAGE,120000,not verified,5.76,0,3,17,0,10.08201024,62.8,29,1,PC4,10.99765665,7.248755066,5.019240422,0.586206897,6.591780822,small business,0,"Hello LendingClub,  I need this loan to buy and import some Mp3 and Mp4 (Ipods Nano) and Digital Cameras from Shenzen, China for my Beach Store, Just 12345 Store Corp legally incorporated in Florida and strategically located in the famous Collins Ave at the millionaire's Row in Sunny Isles Beach (Miami), FL.   I owned and manage my store sucessfully for 2 1/2 years. My business has licenses and permit by the city of Sunny Isles Beach, FL. I attach my financial statement about my store.   EXPENSES  Inventory                                             $     5,500.00 Rent			            $     6,000.00 Employees		            $     2,500.00 Electricity, Water, Sewer & Trash         $        850.00 Telephone		            $          80.00 Others			            $        300.00 TOTAL Expenses                                 $    15,230.00  INCOME  Daily Sales ranging from:                               $ 800.00 X 30         $  24,000.00                  Lottery Sales ranging from:                       5% of  $   3,000.00         $       150.00 Pre-paid Telephone cards:                     20%  of  $  4,000.00         $       800.00  Commissions from Wire Transfer                       2%  de  $ 7,500.00         $       150.00 TOTAL Income                                       $  25,100.00 GROSS PROFIT                                      $    9,870.00  I want to add those popular electronics items at my store because I see a natural demand for them, specially among tourist and daily clients whom need it to take pictures and listing music, respectively when there are in the wonderful beach across from my beach store.  When you are Miami Beach for vacation would be glad to know you personally or you can see us by internet at www.just12345store. Finally, If you have any questions or comments about my business, please let me know anytime. Thank you very much for your interest and support to my store.  Sincerely, Alexander Toro alex@just12345store.com",1971
